,0,1,2,3,4,5
171,1593118800.0,9273.99,9335.0,9274.0,9302.23,478.47362388
172,1593115200.0,9272.02,9299.98,9282.08,9274.0,381.57385446
173,1593111600.0,9229.95,9292.1,9248.01,9282.09,453.07168349
174,1593108000.0,9243.74,9283.42,9277.09,9248.01,442.63245448
175,1593104400.0,9262.0,9292.1,9286.08,9276.09,286.92574824
176,1593100800.0,9207.0,9288.27,9227.98,9286.07,543.78775109
177,1593097200.0,9208.04,9246.48,9245.03,9227.98,295.78211324
178,1593093600.0,9186.84,9260.72,9186.84,9245.02,369.84728796
179,1593090000.0,9164.4,9231.64,9176.85,9187.09,380.66502761
180,1593086400.0,9152.53,9257.25,9250.18,9176.86,477.41770059
181,1593082800.0,9249.89,9286.69,9263.17,9250.01,170.23772546
182,1593079200.0,9242.0,9275.0,9243.9,9263.39,159.30115912
183,1593075600.0,9241.13,9305.87,9294.52,9243.9,177.99990213
184,1593072000.0,9162.92,9325.0,9162.92,9291.99,637.74852465
185,1593068400.0,9134.23,9181.66,9177.4,9162.92,206.01435936
186,1593064800.0,9134.71,9187.8,9167.31,9177.51,378.75513024
187,1593061200.0,9086.37,9187.33,9105.0,9167.31,505.93807615
188,1593057600.0,9072.02,9151.0,9083.71,9103.69,1370.66122401
189,1593054000.0,8979.07,9242.95,9240.27,9083.71,4020.82676668
190,1593050400.0,9210.99,9272.81,9262.83,9240.55,302.91571035
191,1593046800.0,9256.21,9295.61,9256.21,9262.84,299.53078676
192,1593043200.0,9229.06,9286.42,9285.94,9256.22,436.42920503
193,1593039600.0,9266.39,9314.78,9291.13,9285.91,678.57005787
194,1593036000.0,9256.47,9291.74,9262.0,9291.11,232.56874695
195,1593032400.0,9222.01,9293.79,9287.41,9261.09,499.62962497
196,1593028800.0,9276.51,9314.78,9291.0,9287.41,397.66668754
197,1593025200.0,9279.01,9333.3,9304.42,9290.99,514.28902121
198,1593021600.0,9282.84,9324.42,9296.5,9304.41,344.93740227
199,1593018000.0,9271.37,9314.55,9291.55,9296.51,731.02678798
200,1593014400.0,9228.28,9310.2,9238.97,9291.55,1198.31194993
201,1593010800.0,9195.0,9322.77,9280.59,9238.97,2010.60225376
202,1593007200.0,9280.57,9354.23,9333.34,9280.58,788.00954652
203,1593003600.0,9333.33,9416.73,9377.82,9333.73,714.06597256
204,1593000000.0,9258.35,9385.0,9312.2,9379.05,662.85186723
205,1592996400.0,9310.0,9400.0,9361.9,9312.21,717.2066641
206,1592992800.0,9275.0,9517.19,9516.59,9361.97,1410.24196731
207,1592989200.0,9480.0,9523.2,9509.56,9516.59,221.42435582
208,1592985600.0,9472.8,9537.18,9496.02,9509.57,211.9436146
209,1592982000.0,9488.45,9655.48,9651.33,9498.43,610.26661493
210,1592978400.0,9638.05,9663.38,9638.06,9651.33,220.47402853
211,1592974800.0,9630.99,9654.5,9650.01,9638.06,176.82225264
212,1592971200.0,9635.54,9659.85,9642.34,9650.01,240.68460173
213,1592967600.0,9634.96,9657.52,9655.01,9642.33,235.60581217
214,1592964000.0,9635.67,9662.84,9645.06,9655.0,189.64060982
215,1592960400.0,9614.44,9646.77,9624.87,9645.06,212.49175533
216,1592956800.0,9617.44,9645.6,9623.56,9624.86,191.4264945
217,1592953200.0,9584.93,9623.56,9611.21,9623.56,248.89586407
218,1592949600.0,9586.0,9655.0,9645.14,9611.22,371.21842881
219,1592946000.0,9588.52,9648.0,9628.98,9645.14,393.90217492
220,1592942400.0,9628.14,9662.83,9643.49,9629.02,278.36306664
221,1592938800.0,9643.33,9670.0,9655.6,9643.5,315.61028026
222,1592935200.0,9644.79,9683.92,9665.01,9655.6,421.854698
223,1592931600.0,9636.18,9668.0,9658.99,9665.01,455.92944797
224,1592928000.0,9655.0,9694.81,9692.1,9658.99,472.56168253
225,1592924400.0,9630.93,9692.1,9643.01,9692.09,460.49122948
226,1592920800.0,9625.0,9669.75,9638.81,9643.0,322.02519745
227,1592917200.0,9614.08,9646.77,9632.36,9637.06,335.07953124
228,1592913600.0,9613.98,9646.08,9632.63,9632.37,281.70392953
229,1592910000.0,9584.32,9643.44,9586.41,9632.31,231.47314465
230,1592906400.0,9575.16,9612.6,9603.35,9586.43,197.32368243
231,1592902800.0,9578.22,9612.21,9607.05,9603.36,172.79685536
232,1592899200.0,9572.22,9661.09,9660.99,9608.17,496.85387807
233,1592895600.0,9616.01,9665.02,9626.02,9660.96,639.84443778
234,1592892000.0,9613.0,9630.26,9620.0,9626.02,100.71712772
235,1592888400.0,9617.29,9641.23,9623.33,9617.78,185.23956122
236,1592884800.0,9621.41,9651.04,9651.04,9623.34,165.8634054
237,1592881200.0,9621.0,9654.26,9640.0,9651.03,216.52189865
238,1592877600.0,9618.79,9652.27,9643.52,9640.0,216.870252
239,1592874000.0,9606.0,9669.69,9660.48,9641.47,584.55431466
240,1592870400.0,9659.0,9724.53,9690.67,9661.54,381.2794681
0,1594598400.0,9265.64,9323.99,9303.38,9272.62,379.52387788
1,1594594800.0,9275.0,9305.66,9296.95,9303.37,251.64623147
2,1594591200.0,9270.0,9331.01,9270.01,9296.95,544.46017039
3,1594587600.0,9221.81,9277.58,9232.66,9270.01,329.4523229
4,1594584000.0,9216.31,9232.98,9220.35,9232.98,154.19122758
5,1594580400.0,9159.33,9235.0,9219.56,9221.84,447.96542547
6,1594576800.0,9210.33,9223.35,9216.83,9219.56,200.24267483
7,1594573200.0,9207.23,9219.88,9216.07,9216.83,139.55043345
8,1594569600.0,9206.0,9225.52,9214.36,9216.23,131.136853
9,1594566000.0,9209.55,9225.4,9218.02,9214.39,162.86194597
10,1594562400.0,9200.01,9226.33,9213.45,9218.93,169.43308405
11,1594558800.0,9187.77,9347.53,9268.35,9211.29,1316.8956996
12,1594555200.0,9244.25,9270.56,9247.89,9268.34,122.92447486
13,1594551600.0,9244.45,9262.18,9259.4,9248.13,86.63447568
14,1594548000.0,9256.7,9269.01,9260.28,9259.41,97.96334923
15,1594544400.0,9240.13,9263.4,9252.51,9260.28,127.85246932
16,1594540800.0,9251.82,9275.0,9255.5,9252.51,32.40225211
17,1594537200.0,9246.0,9265.66,9255.62,9255.51,65.51239213
18,1594533600.0,9254.47,9271.78,9270.02,9255.62,49.16691564
19,1594530000.0,9257.17,9275.0,9268.39,9270.03,149.30527064
20,1594526400.0,9264.03,9290.08,9279.46,9268.4,114.00141821
21,1594522800.0,9269.9,9289.27,9271.04,9275.51,225.29440696
22,1594519200.0,9260.66,9280.0,9271.9,9271.05,117.21279678
23,1594515600.0,9242.45,9295.0,9252.81,9271.9,208.9102044
24,1594512000.0,9231.59,9266.27,9235.0,9252.82,174.19708278
25,1594508400.0,9216.99,9253.17,9217.56,9235.0,137.35406704
26,1594504800.0,9212.41,9237.72,9223.61,9217.55,156.76605229
27,1594501200.0,9208.29,9225.0,9215.0,9223.61,135.43685351
28,1594497600.0,9201.87,9215.0,9208.04,9215.0,130.73044027
29,1594494000.0,9203.61,9227.49,9226.74,9208.05,130.33548811
30,1594490400.0,9208.18,9229.87,9222.72,9226.74,119.45212326
31,1594486800.0,9203.17,9225.28,9214.71,9222.69,174.43488324
32,1594483200.0,9207.4,9252.28,9226.97,9214.52,178.87859427
33,1594479600.0,9223.56,9234.09,9233.01,9226.97,108.45762532
34,1594476000.0,9207.23,9235.6,9225.0,9233.01,139.71357832
35,1594472400.0,9198.78,9229.29,9210.62,9225.01,131.11677893
36,1594468800.0,9196.11,9226.56,9202.02,9210.04,142.65764687
37,1594465200.0,9200.84,9224.02,9211.18,9202.53,131.78317371
38,1594461600.0,9203.0,9235.59,9208.84,9211.67,114.22641008
39,1594458000.0,9182.35,9260.11,9260.11,9208.85,333.79627151
40,1594454400.0,9260.0,9271.86,9269.75,9260.11,109.40076588
41,1594450800.0,9257.29,9278.0,9257.29,9270.8,77.77161155
42,1594447200.0,9255.0,9271.02,9258.46,9257.29,85.05675301
43,1594443600.0,9255.38,9273.74,9255.38,9258.47,150.69237252
44,1594440000.0,9252.0,9279.25,9264.31,9255.38,157.11567344
45,1594436400.0,9260.0,9285.58,9277.52,9264.31,94.54943604
46,1594432800.0,9267.99,9289.47,9283.58,9277.52,85.83992684
47,1594429200.0,9267.07,9286.33,9278.88,9283.58,196.70210787
48,1594425600.0,9270.0,9303.04,9291.04,9277.42,146.94865337
49,1594422000.0,9226.71,9322.23,9230.67,9291.05,364.11338188
50,1594418400.0,9212.66,9244.73,9217.53,9230.68,178.85943082
51,1594414800.0,9208.25,9235.12,9229.37,9217.53,206.75204311
52,1594411200.0,9229.23,9250.0,9234.28,9229.38,287.56632481
53,1594407600.0,9214.31,9239.99,9217.21,9234.18,237.00633889
54,1594404000.0,9203.3,9223.0,9220.96,9217.65,307.42393933
55,1594400400.0,9205.0,9226.17,9220.66,9220.96,195.59798464
56,1594396800.0,9211.0,9245.0,9240.9,9221.68,758.30674211
57,1594393200.0,9180.23,9244.88,9185.64,9240.0,387.08560798
58,1594389600.0,9160.86,9189.99,9175.52,9185.99,243.54446016
59,1594386000.0,9159.6,9218.44,9185.38,9175.52,423.11352051
60,1594382400.0,9157.09,9191.3,9157.43,9185.38,257.99370562
61,1594378800.0,9150.0,9200.0,9180.18,9157.43,241.52372532
62,1594375200.0,9162.35,9184.78,9182.32,9180.57,194.24830218
63,1594371600.0,9160.4,9184.57,9167.55,9182.32,120.34105381
64,1594368000.0,9148.77,9191.37,9149.68,9167.55,121.2236206
65,1594364400.0,9125.25,9159.54,9135.42,9148.22,273.88481155
66,1594360800.0,9130.99,9164.23,9144.55,9135.42,240.58089678
67,1594357200.0,9120.0,9160.0,9139.25,9144.56,393.97526722
68,1594353600.0,9118.0,9224.75,9216.1,9139.26,643.01373968
69,1594350000.0,9204.41,9230.19,9212.05,9215.07,178.03317069
70,1594346400.0,9191.91,9224.0,9220.44,9210.72,171.65530319
71,1594342800.0,9210.35,9228.38,9212.66,9220.43,162.12661318
72,1594339200.0,9210.36,9237.63,9236.95,9212.66,304.50062685
73,1594335600.0,9220.93,9246.2,9246.2,9236.95,194.95622499
74,1594332000.0,9214.98,9254.58,9251.48,9246.2,184.9163209
75,1594328400.0,9234.05,9256.54,9237.03,9251.36,256.37500527
76,1594324800.0,9207.92,9245.34,9220.0,9237.04,239.65614686
77,1594321200.0,9189.97,9234.57,9228.01,9220.0,416.0100887
78,1594317600.0,9200.14,9232.92,9208.97,9228.27,283.3873481
79,1594314000.0,9203.52,9239.36,9221.43,9208.97,459.03252056
80,1594310400.0,9190.0,9231.27,9209.19,9221.44,728.84601854
81,1594306800.0,9154.79,9296.25,9296.24,9209.19,1772.58537789
82,1594303200.0,9266.79,9396.77,9395.03,9297.43,724.34630641
83,1594299600.0,9377.0,9424.92,9424.07,9395.03,295.74718169
84,1594296000.0,9394.29,9432.16,9399.92,9423.34,211.23427248
85,1594292400.0,9354.18,9399.93,9364.75,9399.93,331.70923475
86,1594288800.0,9351.12,9384.06,9384.06,9364.76,312.81237978
87,1594285200.0,9378.7,9395.72,9395.72,9384.07,189.3915546
88,1594281600.0,9389.11,9399.93,9399.93,9395.71,140.73735615
89,1594278000.0,9394.7,9409.44,9409.44,9399.93,234.4180729
90,1594274400.0,9377.26,9417.32,9378.49,9409.43,108.24269957
91,1594270800.0,9376.57,9404.26,9386.24,9378.85,139.50808763
92,1594267200.0,9372.42,9404.35,9387.8,9385.63,144.88396335
93,1594263600.0,9369.84,9391.0,9381.32,9387.81,150.66932854
94,1594260000.0,9359.53,9405.0,9382.62,9380.24,357.92595534
95,1594256400.0,9380.13,9415.04,9414.71,9382.17,276.77232115
96,1594252800.0,9395.0,9446.62,9435.28,9414.7,295.97733517
97,1594249200.0,9422.0,9453.28,9452.99,9435.28,354.27582618
98,1594245600.0,9429.33,9469.93,9432.24,9453.25,346.42810239
99,1594242000.0,9417.75,9439.59,9430.0,9432.25,435.4784569
100,1594238400.0,9412.31,9450.0,9437.97,9429.99,775.22365241
101,1594234800.0,9418.8,9449.0,9419.48,9437.98,411.17779004
102,1594231200.0,9408.92,9432.36,9424.9,9419.48,444.07239733
103,1594227600.0,9403.28,9433.46,9416.48,9424.85,413.08612316
104,1594224000.0,9381.26,9435.36,9412.52,9416.17,567.23013281
105,1594220400.0,9391.72,9443.33,9429.99,9412.81,655.06474316
106,1594216800.0,9415.14,9475.0,9445.36,9429.99,930.55230836
107,1594213200.0,9292.71,9462.11,9292.71,9444.76,1138.96827975
108,1594209600.0,9283.32,9337.99,9312.66,9292.71,402.53349021
109,1594206000.0,9280.84,9313.01,9297.01,9312.66,375.14784966
110,1594202400.0,9279.45,9300.0,9279.45,9297.01,155.34338941
111,1594198800.0,9265.38,9290.36,9281.41,9280.7,130.1875328
112,1594195200.0,9266.92,9301.71,9281.65,9281.41,269.34025653
113,1594191600.0,9260.0,9292.48,9260.83,9281.64,227.51886596
114,1594188000.0,9258.71,9280.0,9270.0,9260.84,179.86981209
115,1594184400.0,9251.88,9279.63,9264.66,9270.01,205.53772299
116,1594180800.0,9254.07,9318.47,9307.6,9264.66,306.8909774
117,1594177200.0,9281.43,9321.25,9299.55,9307.6,325.42990261
118,1594173600.0,9276.92,9310.0,9276.92,9299.55,602.04738347
119,1594170000.0,9241.35,9278.0,9243.56,9276.91,241.13443163
120,1594166400.0,9232.2,9264.61,9253.94,9243.02,242.77594023
121,1594162800.0,9241.5,9269.0,9247.4,9253.94,284.60383212
122,1594159200.0,9231.47,9260.0,9247.11,9247.39,278.4562027
123,1594155600.0,9227.99,9258.56,9254.52,9247.11,336.26669922
124,1594152000.0,9201.57,9256.98,9237.08,9254.27,512.41346728
125,1594148400.0,9229.74,9272.53,9271.93,9237.68,347.93741678
126,1594144800.0,9259.32,9288.23,9284.08,9271.91,263.44457625
127,1594141200.0,9258.99,9284.88,9262.23,9283.88,258.93100869
128,1594137600.0,9251.9,9279.73,9274.31,9262.24,246.94710679
129,1594134000.0,9242.95,9275.42,9255.53,9274.3,305.59597094
130,1594130400.0,9243.98,9285.05,9260.74,9254.68,208.80926976
131,1594126800.0,9235.37,9271.04,9268.01,9261.55,236.13284549
132,1594123200.0,9254.95,9289.69,9269.99,9268.01,225.2520259
133,1594119600.0,9240.38,9273.91,9244.96,9270.0,90.98227772
134,1594116000.0,9217.51,9250.66,9223.12,9244.97,175.66896931
135,1594112400.0,9220.89,9266.93,9266.92,9223.13,256.4177802
136,1594108800.0,9245.22,9274.69,9260.01,9266.93,179.76965354
137,1594105200.0,9236.2,9274.15,9274.15,9260.02,160.70049824
138,1594101600.0,9242.8,9285.9,9285.43,9274.15,202.40483461
139,1594098000.0,9265.14,9291.86,9280.01,9284.32,165.61753687
140,1594094400.0,9280.0,9298.34,9295.61,9280.01,171.92331088
141,1594090800.0,9273.24,9310.0,9277.25,9295.92,219.75005314
142,1594087200.0,9251.02,9312.01,9312.0,9279.49,572.78370743
143,1594083600.0,9304.39,9333.45,9329.3,9312.01,233.79906179
144,1594080000.0,9329.5,9379.34,9343.31,9329.5,392.23054853
145,1594076400.0,9277.24,9375.9,9290.76,9343.31,709.64031161
146,1594072800.0,9268.06,9297.43,9274.31,9290.36,415.52341248
147,1594069200.0,9271.72,9300.0,9277.01,9271.72,480.67363993
148,1594065600.0,9258.0,9299.39,9291.41,9277.05,404.83612258
149,1594062000.0,9259.05,9300.0,9296.89,9291.94,452.85359589
150,1594058400.0,9287.64,9319.09,9310.82,9296.9,315.30823683
151,1594054800.0,9306.63,9324.32,9315.67,9312.61,344.16954202
152,1594051200.0,9295.23,9352.15,9305.01,9315.67,887.42302032
153,1594047600.0,9247.61,9321.0,9256.0,9305.01,1105.51646959
154,1594044000.0,9230.02,9260.66,9255.04,9255.99,422.94032402
155,1594040400.0,9236.85,9275.0,9271.2,9253.31,531.48524889
156,1594036800.0,9195.29,9276.96,9226.01,9270.58,647.28106649
157,1594033200.0,9193.59,9229.87,9194.77,9226.0,371.03095524
158,1594029600.0,9177.0,9205.0,9203.86,9194.76,157.43792798
159,1594026000.0,9182.84,9204.69,9193.65,9204.38,93.65860637
160,1594022400.0,9183.12,9205.0,9201.89,9193.45,81.4066744
161,1594018800.0,9180.53,9239.77,9225.18,9202.07,259.13508383
162,1594015200.0,9107.98,9238.36,9112.87,9224.68,1010.22871965
163,1594011600.0,9084.4,9112.88,9094.59,9112.88,186.24866466
164,1594008000.0,9082.27,9100.17,9090.0,9093.54,157.84421186
165,1594004400.0,9080.68,9100.23,9094.96,9090.0,121.34304747
166,1594000800.0,9084.83,9120.0,9084.83,9094.97,297.21849814
167,1593997200.0,9067.96,9089.45,9067.97,9084.83,279.16727444
168,1593993600.0,9061.59,9090.7,9074.37,9067.96,226.91134729
169,1593990000.0,9063.87,9100.0,9078.2,9074.39,268.96181373
170,1593986400.0,9027.38,9100.0,9036.5,9078.2,291.97893496
171,1593982800.0,8905.84,9053.0,9014.56,9035.48,712.89247704
172,1593979200.0,9011.1,9034.77,9031.1,9014.57,153.91485762
173,1593975600.0,9027.59,9053.45,9043.5,9031.09,121.39763866
174,1593972000.0,9030.47,9045.2,9033.01,9043.5,135.23670867
175,1593968400.0,9026.06,9046.13,9034.61,9033.01,131.30190381
176,1593964800.0,9020.2,9050.5,9029.99,9034.45,172.93784785
177,1593961200.0,9018.94,9072.33,9037.71,9029.99,189.12583226
178,1593957600.0,9001.17,9038.91,9010.55,9034.07,189.05366672
179,1593954000.0,9009.8,9043.62,9043.62,9013.02,215.13949655
180,1593950400.0,9010.41,9047.82,9037.01,9043.62,298.92427534
181,1593946800.0,9028.73,9044.09,9028.74,9037.01,82.37239918
182,1593943200.0,8993.08,9045.51,9018.59,9028.74,220.41567134
183,1593939600.0,8992.0,9075.51,9070.45,9018.6,364.97650547
184,1593936000.0,9052.51,9076.29,9063.81,9070.45,88.82564077
185,1593932400.0,9040.01,9071.38,9059.22,9066.13,182.61546933
186,1593928800.0,9055.01,9085.34,9075.03,9059.04,193.69933004
187,1593925200.0,9064.35,9126.31,9125.02,9075.04,178.45459712
188,1593921600.0,9116.76,9129.03,9129.02,9125.65,73.25648029
189,1593918000.0,9115.5,9129.62,9121.99,9129.03,130.53764892
190,1593914400.0,9117.56,9132.96,9130.27,9120.94,66.87373457
191,1593910800.0,9122.07,9137.94,9135.52,9130.09,53.58431577
192,1593907200.0,9127.6,9145.0,9138.51,9136.13,84.84921317
193,1593903600.0,9115.0,9143.19,9131.58,9138.51,84.35523301
194,1593900000.0,9115.0,9133.15,9121.94,9131.67,108.12466657
195,1593896400.0,9118.74,9138.0,9130.27,9121.95,471.18420304
196,1593892800.0,9121.19,9148.19,9128.59,9130.99,140.89565618
197,1593889200.0,9108.82,9143.96,9143.96,9128.59,319.80275604
198,1593885600.0,9130.33,9195.74,9169.81,9143.96,1083.4389043
199,1593882000.0,9070.87,9195.84,9076.15,9169.81,699.54527734
200,1593878400.0,9061.09,9076.29,9067.15,9075.97,156.23235472
201,1593874800.0,9051.27,9074.89,9072.96,9067.15,196.52531316
202,1593871200.0,9070.85,9086.0,9080.67,9072.96,153.17112595
203,1593867600.0,9069.01,9087.03,9072.65,9080.67,106.88801344
204,1593864000.0,9039.84,9078.24,9061.73,9072.4,154.94390343
205,1593860400.0,9056.44,9078.25,9063.52,9062.22,140.58202507
206,1593856800.0,9060.57,9075.57,9075.33,9064.16,61.31740267
207,1593853200.0,9069.33,9079.7,9077.45,9075.16,53.92006597
208,1593849600.0,9072.83,9086.16,9073.01,9077.44,57.08569451
209,1593846000.0,9067.3,9085.01,9077.07,9073.77,88.25973448
210,1593842400.0,9066.68,9091.98,9091.26,9077.09,190.58233392
211,1593838800.0,9072.68,9092.0,9084.59,9091.26,210.84541578
212,1593835200.0,9078.57,9093.75,9083.29,9085.52,107.52663158
213,1593831600.0,9075.86,9098.28,9085.97,9083.29,107.78014743
214,1593828000.0,9066.33,9093.73,9073.64,9085.98,186.68281853
215,1593824400.0,9051.54,9078.85,9072.47,9073.64,175.72120133
216,1593820800.0,9043.14,9080.48,9059.73,9072.47,245.37735479
217,1593817200.0,9036.74,9085.24,9085.24,9063.87,392.3899192
218,1593813600.0,9083.43,9103.11,9099.38,9085.26,241.97886962
219,1593810000.0,9086.36,9100.95,9092.99,9100.23,312.05906821
220,1593806400.0,9071.24,9097.0,9089.01,9093.0,295.75269056
221,1593802800.0,9070.16,9090.0,9079.19,9089.57,298.3908044
222,1593799200.0,9072.42,9094.03,9089.0,9079.19,273.20008123
223,1593795600.0,9085.99,9106.3,9092.34,9089.01,197.00421489
224,1593792000.0,9083.87,9111.0,9102.55,9092.34,367.01422953
225,1593788400.0,9086.39,9104.16,9086.39,9102.52,247.11568773
226,1593784800.0,9073.12,9101.23,9090.32,9086.4,388.51023104
227,1593781200.0,9088.82,9125.01,9112.12,9090.32,419.55139237
228,1593777600.0,9092.71,9117.24,9098.71,9112.12,661.79790367
229,1593774000.0,9070.0,9098.71,9080.11,9098.7,215.56259603
230,1593770400.0,9052.16,9091.26,9078.7,9081.69,283.73892631
231,1593766800.0,9038.87,9111.84,9099.87,9078.78,448.4178456
232,1593763200.0,9092.35,9126.12,9104.44,9099.88,217.29851414
233,1593759600.0,9089.56,9111.24,9093.13,9103.82,489.94330505
234,1593756000.0,9093.12,9118.77,9109.51,9093.13,212.37814403
235,1593752400.0,9082.95,9114.03,9093.86,9109.51,308.02281711
236,1593748800.0,9080.0,9094.81,9091.75,9093.86,227.93908093
237,1593745200.0,9087.05,9106.07,9097.05,9091.75,210.70311296
238,1593741600.0,9095.55,9118.17,9109.24,9097.04,439.20044209
239,1593738000.0,9088.38,9125.34,9097.61,9109.24,339.53135137
240,1593734400.0,9067.88,9104.04,9091.98,9097.1,250.96849305
0,1595462400.0,9523.3,9549.94,9536.2,9524.89,692.66529348
1,1595458800.0,9400.0,9549.99,9513.62,9536.18,1343.69683855
2,1595455200.0,9378.51,9567.77,9384.3,9513.61,2537.4438477
3,1595451600.0,9365.2,9384.31,9373.67,9384.31,308.77205643
4,1595448000.0,9370.17,9389.58,9378.25,9373.68,372.16267603
5,1595444400.0,9364.23,9389.0,9371.48,9377.95,350.99310301
6,1595440800.0,9360.85,9387.77,9369.02,9371.48,375.38407268
7,1595437200.0,9335.43,9377.0,9340.01,9369.54,538.71381027
8,1595433600.0,9340.0,9349.08,9342.95,9340.01,377.21586427
9,1595430000.0,9338.31,9357.13,9342.49,9342.94,316.60942803
10,1595426400.0,9320.0,9345.9,9334.36,9342.48,294.33491281
11,1595422800.0,9326.47,9341.81,9332.86,9334.36,270.80971172
12,1595419200.0,9321.27,9351.71,9351.7,9332.87,271.64996654
13,1595415600.0,9334.34,9360.0,9344.04,9351.71,233.06626404
14,1595412000.0,9317.16,9345.19,9317.17,9344.05,254.47237461
15,1595408400.0,9310.61,9331.52,9315.88,9317.17,162.17444112
16,1595404800.0,9299.15,9325.53,9305.88,9315.87,259.91977325
17,1595401200.0,9277.0,9362.46,9340.0,9305.88,555.16338352
18,1595397600.0,9340.0,9355.23,9349.48,9340.01,129.18912668
19,1595394000.0,9341.46,9356.54,9352.27,9349.49,251.83925248
20,1595390400.0,9350.8,9371.99,9365.01,9352.26,201.81684215
21,1595386800.0,9364.9,9371.18,9367.69,9365.02,140.80994677
22,1595383200.0,9364.46,9382.67,9371.71,9367.69,189.6139281
23,1595379600.0,9356.82,9394.0,9363.87,9371.71,257.68824596
24,1595376000.0,9362.29,9398.46,9394.14,9363.87,368.81278171
25,1595372400.0,9378.01,9396.26,9386.87,9394.14,257.99299201
26,1595368800.0,9372.83,9398.46,9388.17,9386.88,342.02566574
27,1595365200.0,9365.0,9390.79,9374.99,9388.18,245.21551912
28,1595361600.0,9361.47,9375.0,9361.48,9375.0,201.0716813
29,1595358000.0,9354.54,9402.99,9397.34,9361.48,479.71683747
30,1595354400.0,9368.84,9398.57,9369.74,9397.33,490.48268364
31,1595350800.0,9352.16,9374.99,9363.33,9369.75,288.84879136
32,1595347200.0,9322.51,9365.07,9337.85,9363.32,363.76892664
33,1595343600.0,9335.58,9389.25,9382.0,9337.84,488.46640329
34,1595340000.0,9369.15,9425.0,9414.93,9382.0,607.17767025
35,1595336400.0,9375.01,9438.0,9375.02,9414.92,897.20946175
36,1595332800.0,9349.48,9406.75,9351.96,9375.01,1204.02238811
37,1595329200.0,9335.6,9358.53,9355.57,9351.97,384.34097479
38,1595325600.0,9315.71,9358.36,9315.72,9355.92,289.02723593
39,1595322000.0,9311.76,9339.9,9311.76,9315.71,236.40726573
40,1595318400.0,9306.92,9341.24,9320.42,9311.76,175.95809037
41,1595314800.0,9194.37,9367.0,9194.38,9320.18,1394.38118385
42,1595311200.0,9180.77,9198.98,9188.33,9194.38,188.59376345
43,1595307600.0,9177.03,9210.0,9177.04,9188.33,202.54004259
44,1595304000.0,9176.0,9185.09,9178.93,9177.04,115.66011238
45,1595300400.0,9164.56,9179.86,9179.86,9178.92,146.07051162
46,1595296800.0,9173.41,9186.35,9180.0,9179.86,143.14196435
47,1595293200.0,9172.44,9199.5,9172.44,9179.99,244.88066052
48,1595289600.0,9157.04,9173.42,9161.05,9172.44,216.91428624
49,1595286000.0,9160.06,9177.71,9168.09,9161.05,219.88957734
50,1595282400.0,9156.12,9175.15,9172.06,9168.1,302.18874433
51,1595278800.0,9150.0,9176.72,9176.38,9172.06,233.96197595
52,1595275200.0,9152.01,9187.17,9156.15,9176.38,321.44410181
53,1595271600.0,9147.77,9187.16,9182.6,9156.16,458.99629631
54,1595268000.0,9181.0,9203.93,9196.04,9182.6,393.4854702
55,1595264400.0,9176.48,9209.66,9176.49,9196.04,410.36229527
56,1595260800.0,9165.66,9177.85,9177.16,9176.49,321.42284948
57,1595257200.0,9159.62,9181.12,9170.6,9177.16,502.53903568
58,1595253600.0,9145.06,9181.45,9145.06,9170.61,461.6591949
59,1595250000.0,9143.61,9161.01,9158.55,9145.07,360.29500151
60,1595246400.0,9143.28,9166.36,9150.04,9158.55,204.30003987
61,1595242800.0,9144.17,9166.31,9155.49,9150.1,168.41279312
62,1595239200.0,9131.0,9186.07,9184.47,9156.19,269.87786531
63,1595235600.0,9183.0,9190.54,9185.7,9184.47,122.22659197
64,1595232000.0,9177.36,9189.85,9179.44,9185.7,172.95986993
65,1595228400.0,9171.19,9180.93,9180.92,9179.44,67.80464628
66,1595224800.0,9180.92,9192.85,9192.51,9180.93,79.77008919
67,1595221200.0,9178.64,9193.97,9179.29,9192.52,80.23223546
68,1595217600.0,9175.52,9188.79,9188.05,9179.3,95.5986758
69,1595214000.0,9184.17,9190.75,9190.02,9188.06,152.7269354
70,1595210400.0,9174.71,9191.96,9177.3,9190.02,124.16197001
71,1595206800.0,9177.08,9194.0,9191.0,9177.31,138.50497525
72,1595203200.0,9182.52,9223.51,9214.01,9191.0,152.50961184
73,1595199600.0,9194.54,9245.03,9194.55,9212.87,441.7804126
74,1595196000.0,9166.99,9199.99,9176.89,9193.0,322.98894792
75,1595192400.0,9164.55,9180.0,9173.29,9175.93,159.03241609
76,1595188800.0,9157.95,9174.96,9169.99,9173.28,123.4868367
77,1595185200.0,9153.99,9169.99,9163.92,9169.98,155.17345624
78,1595181600.0,9152.5,9167.67,9154.35,9163.92,110.95472578
79,1595178000.0,9141.64,9163.87,9155.01,9154.37,166.48535992
80,1595174400.0,9121.58,9176.32,9122.43,9155.0,201.65368282
81,1595170800.0,9120.59,9140.78,9136.55,9122.64,122.34387525
82,1595167200.0,9126.16,9141.35,9130.99,9136.67,88.38859271
83,1595163600.0,9123.11,9141.96,9135.89,9131.33,90.46073277
84,1595160000.0,9111.58,9139.8,9127.22,9135.89,143.0165025
85,1595156400.0,9110.87,9139.31,9125.44,9127.22,179.09404288
86,1595152800.0,9105.37,9155.75,9155.59,9125.44,323.43914978
87,1595149200.0,9149.04,9157.51,9156.2,9155.63,45.53939781
